,id,content,date,negative_prob,positive_prob
6775,1.14144e+18,i will be interviewed live tonight by  seanhannity on  foxnews 9 pm enjoy,6/19/2019 15:29,0.00043114688,0.9995689
6776,1.14145e+18,just returning from orlando and doral miami florida and heading to the oval office where i will present the great economist dr arthur laffer with the presidential medal of freedom,6/19/2019 15:39,0.0020679198,0.9979321
6777,1.14148e+18,congratulations to president lopez obrador  mexico voted to ratify the usmca today by a huge margin time for congress to do the same here,6/19/2019 18:01,0.99906653,0.0009334837
6778,1.1415e+18,since election day 2016 stocks up almost 50 stocks gained 92 trillion dollars in value and more than 5000000 new jobs added to the economy  loudobbs if our opponent had won there would have been a market crash plain and simple  tuckercarlson  seanhannity  ingrahamangle,6/19/2019 19:12,0.0014560012,0.998544
6779,1.14171e+18,sp opens at record high,6/20/2019 8:58,0.9518789,0.048121072
6780,1.14171e+18,the president has a really good story to tell we have unemployment lower than weve seen in decades we have people who stopped looking for work coming back into the labor force we are in a record growth period michael steel  msnbc do you believe,6/20/2019 9:14,0.9624177,0.037582275
6781,1.14171e+18,iran made a very big mistake,6/20/2019 9:15,0.8925729,0.10742707
6782,1.14177e+18,it was my great honor to host canadian prime minister  justintrudeau at the  whitehouse todaypictwittercomorlejz9ffs,6/20/2019 12:49,0.8150319,0.18496814
6783,1.14183e+18,sp closes at record highhttpstwittercomrealdonaldtrumpstatus1141706991464849408 ,6/20/2019 17:22,0.98667616,0.013323883
6784,1.14204e+18,just revealed that the failing and desperate new york times was feeding false stories about me  those associated with me to the fbi this shows the kind of unprecedented hatred i have been putting up with for years with this crooked newspaper is what they have done legal,6/21/2019 7:19,0.0004508153,0.9995492
6785,1.14204e+18,this russia collusion hoax was perpetrated in part by people inside the government and in part by a compliant fake news media mollie hemingway  tuckercarlson  foxandfriends the facts are starting to pour out stay tuned,6/21/2019 7:19,0.00016687253,0.9998331
6786,1.14206e+18,president obama made a desperate and terrible deal with iran  gave them 150 billion dollars plus i8 billion dollars in cash iran was in big trouble and he bailed them out gave them a free path to nuclear weapons and soon instead of saying thank you iran yelled,6/21/2019 8:03,0.0009815646,0.99901843
6787,1.14206e+18,death to america i terminated deal which was not even ratified by congress and imposed strong sanctions they are a much weakened nation today than at the beginning of my presidency when they were causing major problems throughout the middle east now they are bust,6/21/2019 8:03,0.9311121,0.068887874
6788,1.14206e+18,on monday they shot down an unmanned drone flying in international waters we were cocked  loaded to retaliate last night on 3 different sights when i asked how many will die 150 people sir was the answer from a general 10 minutes before the strike i stopped it not,6/21/2019 8:03,0.00012940976,0.99987054
6789,1.14206e+18,proportionate to shooting down an unmanned drone i am in no hurry our military is rebuilt new and ready to go by far the best in the world sanctions are biting  more added last night iran can never have nuclear weapons not against the usa and not against the world,6/21/2019 8:03,0.052319303,0.9476807
6790,1.14216e+18,pictwittercomjds4zuxxjg,6/21/2019 14:50,0.48066357,0.5193364
6791,1.14241e+18,the people that ice will apprehend have already been ordered to be deported this means that they have run from the law and run from the courts these are people that are supposed to go back to their home country they broke the law by coming into the country  now by staying,6/22/2019 7:30,0.99984145,0.00015848683
6792,1.14241e+18,when people come into our country illegally they will be deported,6/22/2019 7:32,0.2822562,0.7177438
6793,1.14244e+18,stock market is on track to have the best june in over 50 years thank you mr president  wsj,6/22/2019 9:13,0.016322218,0.98367774
6794,1.14246e+18,looking good we must win to keep america greathttpstwittercomerictrumpstatus1141314465188720640 ,6/22/2019 10:58,0.8615973,0.13840267
6795,1.14246e+18,a great bookhttpstwittercomerictrumpstatus1140711955252072448 ,6/22/2019 10:59,0.6883359,0.31166407
6796,1.14247e+18,thank you jessicapictwittercomgxnrffqzcm,6/22/2019 11:47,0.79723537,0.20276456
6797,1.14247e+18,pictwittercommuc2kzfzon,6/22/2019 11:48,0.48066357,0.5193364
6798,1.14248e+18,i am at camp david working on many things including iran we have a great economy tariffs have been very helpful both with respect to the huge dollars coming in  on helping to make good trade deals the dow heading to best june in 80 years stock market best june in 50 years,6/22/2019 11:55,0.00029575176,0.9997042
6799,1.14251e+18,iran cannot have nuclear weapons under the terrible obama plan they would have been on their way to nuclear in a short number of years and existing verification is not acceptable we are putting major additional sanctions on iran on monday i look forward to the day that,6/22/2019 13:56,0.0002719349,0.999728
6800,1.14251e+18,sanctions come off iran and they become a productive and prosperous nation again  the sooner the better,6/22/2019 13:56,0.03939137,0.9606086
6801,1.14251e+18,at the request of democrats i have delayed the illegal immigration removal process deportation for two weeks to see if the democrats and republicans can get together and work out a solution to the asylum and loophole problems at the southern border if not deportations start,6/22/2019 13:56,0.04990418,0.95009583
6802,1.14254e+18,pictwittercomsswnx8oq65,6/22/2019 16:24,0.48066357,0.5193364
6803,1.14257e+18,i never called the strike against iran back as people are incorrectly reporting i just stopped it from going forward at this time,6/22/2019 17:58,0.99890304,0.0010968967
6804,1.14277e+18,i want to give the democrats every last chance to quickly negotiate simple changes to asylum and loopholes this will fix the southern border together with the help that mexico is now giving us probably wont happen but worth a try two weeks and big deportation begins,6/23/2019 7:13,0.17781533,0.8221847
6805,1.14278e+18,wonderful church service at camp david thank you,6/23/2019 8:20,0.86956596,0.13043402
6806,1.14281e+18,when our country had no debt and built everything from highways to the military with cash we had a big system of tariffs now we allow other countries to steal our wealth treasure and jobs  but no more the usa is doing great with unlimited upside into the future,6/23/2019 9:46,0.79259586,0.2074041
6807,1.14296e+18,pictwittercomgw9cxrttar,6/23/2019 19:41,0.48066357,0.5193364
6808,1.14296e+18,pictwittercomgy34y0oeas,6/23/2019 19:50,0.48066357,0.5193364
6809,1.14313e+18,china gets 91 of its oil from the straight japan 62  many other countries likewise so why are we protecting the shipping lanes for other countries many years for zero compensation all of these countries should be protecting their own ships on what has always been,6/24/2019 7:08,0.65571004,0.34428996
6810,1.14313e+18,a dangerous journey we dont even need to be there in that the us has just become by far the largest producer of energy anywhere in the world the us request for iran is very simple  no nuclear weapons and no further sponsoring of terror,6/24/2019 7:08,0.9990681,0.00093189074
6811,1.14314e+18,despite a federal reserve that doesnt know what it is doing  raised rates far too fast very low inflation other parts of world slowing lowering  easing  did large scale tightening 50 billionmonth we are on course to have one of the best months of june in us history,6/24/2019 7:53,0.46000588,0.5399941
6812,1.14314e+18,think of what it could have been if the fed had gotten it right thousands of points higher on the dow and gdp in the 4s or even 5s now they stick like a stubborn child when we need rates cuts  easing to make up for what other countries are doing against us blew it,6/24/2019 7:53,0.51418966,0.4858103
6813,1.14316e+18,i am pleased to announce the launch of httptmagacwinredcom  this new platform will allow my campaign and other republicans to compete with the democrats money machine this has been a priority of mine and im pleased to share that it is up and running  keepamericagreat,6/24/2019 9:12,0.40648,0.59352005
6814,1.14349e+18,stock market is heading for one of the best months june in the history of our country thank you mr president,6/25/2019 7:11,0.20305611,0.79694384
6815,1.14353e+18,iran leadership doesnt understand the words nice or compassion they never have sadly the thing they do understand is strength and power and the usa is by far the most powerful military force in the world with 15 trillion dollars invested over the last two years alone,6/25/2019 9:42,0.7132245,0.2867756
6816,1.14353e+18,the wonderful iranian people are suffering and for no reason at all their leadership spends all of its money on terror and little on anything else the us has not forgotten irans use of ieds  efps bombs which killed 2000 americans and wounded many more,6/25/2019 9:42,0.1977233,0.8022767
6817,1.14353e+18,irans very ignorant and insulting statement put out today only shows that they do not understand reality any attack by iran on anything american will be met with great and overwhelming force in some areas overwhelming will mean obliteration no more john kerry  obama,6/25/2019 9:42,0.09404083,0.90595925
6818,1.1436e+18,a brave former fighter jet pilot and warrior senator martha mcsally of arizona has done an outstanding job in dc and is fully supportive of our agenda  she is with us all the way,6/25/2019 14:25,0.9334688,0.06653123
6819,1.1436e+18,martha is strong on crime and borders the 2nd amendment and loves our military and vets she has my complete and total endorsement,6/25/2019 14:25,0.8729681,0.12703189
6820,1.14362e+18,today it was my great honor to present the medal of honor to army staff sgt david bellavia hero for his courageous actions as a squad leader in fallujah  mohhttpstwittercomusarmystatus1143605160989646849 ,6/25/2019 15:27,0.5721537,0.42784628
6821,1.14363e+18,staff sgt david bellavia  today we honor your extraordinary courage we salute your selfless service and we thank you for carrying on the legacy of american valor that has always made our blessed nation the strongest and mightiest in the worldpictwittercompq3dhhaspe,6/25/2019 16:38,0.7767311,0.22326893
6822,1.14365e+18,senator thom tillis of north carolina has really stepped up to the plate thom is tough on crime strong on the border and fights hard against illegal immigration he loves our military our vets and our great second amendment i give thom my full and total endorsement,6/25/2019 17:20,0.17577872,0.8242213
6823,1.14371e+18,presidential harassment,6/25/2019 21:34,0.827582,0.17241798
6824,1.14383e+18,wow  foxnews did great in the ratings cnn is dead as a door nail no credibility and msnbc is dying fast  foxandfriends and  mariabartiromo are doing greathttpstwittercommariabartiromostatus1143711081531150341 ,6/26/2019 5:40,0.27497265,0.7250274
6825,1.14384e+18,too bad the dems in congress wont do anything at all about border security they want open borders which means crime but we are getting it done including building the wall more people than ever before are coming because the usa economy is so good the best in history,6/26/2019 6:01,0.97115433,0.028845692
6826,1.14384e+18,i will be interviewed by  mariabartiromo today at 815 am on  foxbusiness enjoy,6/26/2019 6:05,0.012320947,0.98767906
6827,1.14384e+18,democrats want open borders which equals violent crime drugs and human trafficking they also want very high taxes like 90 republicans want whats good for america  the exact opposite,6/26/2019 6:13,0.99803346,0.0019665828
6828,1.14389e+18,womens soccer player  mpinoe just stated that she is not going to the fing white house if we win other than the nba which now refuses to call owners owners please explain that i just got criminal justice reform passed black unemployment is at the lowest level,6/26/2019 9:42,0.06779314,0.93220687
6829,1.14389e+18,in our countrys history and the poverty index is also best number ever leagues and teams love coming to the white house i am a big fan of the american team and womens soccer but megan should win first before she talks finish the job we havent yet,6/26/2019 9:42,0.7302883,0.26971167
6830,1.14389e+18,invited megan or the team but i am now inviting the team win or lose megan should never disrespect our country the white house or our flag especially since so much has been done for her  the team be proud of the flag that you wear the usa is doing great,6/26/2019 9:42,0.00016330222,0.9998367
6831,1.14393e+18,it was my great honor to speak at the faith  freedom coalition conference today in washington dc thank you  rtm2019httpswwwpscptvwboz0jfvtlfstfjub1dwuxd8mwpnsmd2zexouxdhtgupww9o0pa2nsjpd3tb9xktyh9hnjxnidlv67pw7t1s ,6/26/2019 11:53,0.9855036,0.014496308
6832,1.14395e+18,the democrats should change the loopholes and asylum laws so lives will be saved at our southern border they said it was not a crisis at the border that it was all just manufactured now they admit that i was right  but they must do something about it fix the laws now,6/26/2019 13:26,0.9982254,0.0017745855
6833,1.14396e+18,just departed for the  g20 summit in osaka japanpictwittercomidayuoiwqf,6/26/2019 14:13,0.9146612,0.085338734
6834,1.14398e+18,the democrats would save many lives if they would change our broken and very dangerous immigration laws it can be done instantly,6/26/2019 15:24,0.96132064,0.038679402
6835,1.14398e+18,pictwittercommudnbtvwo1,6/26/2019 15:31,0.48066357,0.5193364
6836,1.14399e+18,i have been in office for many years the military is very important to me and at no time in my professional life has the us military been as strong as it is right now thank you  lindseygrahamsc,6/26/2019 16:17,0.9978715,0.002128513
6837,1.144e+18,according to fake news and low ratings  cnn democrats say hearings could change impeachment debate thats because they have lost the impeachment debate 80 say no and they are hoping that yet another do over after 2 12 years and 40000000 will turn things around,6/26/2019 16:46,0.69933003,0.3006699
6838,1.144e+18,no collusion no obstruction robert mueller said he was done after his last 9 minute news conference as later corrected now the dems want to give it another try does it ever end,6/26/2019 16:46,0.00035391853,0.99964607
6839,1.144e+18,the republican senate just passed bipartisan humanitarian assistance for our southern border 848 in addition to aid congress must close the catastrophic loopholes that are driving the crisis we must end incentives for smuggling children trafficking women and selling drugs,6/26/2019 16:47,0.97677875,0.023221213
6840,1.14401e+18,why arent the democrats in the house calling comey brennan clapper page and her fbi lover whose invaluable phone records were illegally deleted crooked hillary podesta ohr and nellie the gps fusion characters christopher steele the dnc  their missing server,6/26/2019 17:47,0.99999785,2.1303072e-06
6841,1.14401e+18,and all of the others who have leaked lied and did so many other terrible things how is it even possible that these people are not being brought forward because it is a rigged democrat con game and the fake and corrupt media loves every minute of it,6/26/2019 17:47,0.9661429,0.03385711
6842,1.14402e+18,for tonights  demdebate be sure to follow  teamtrump  trumpwarroom  parscale  kayleighmcenany  timmurtaugh and  marc_lotter for rapid response fact checking and the truth  maga  kag sorry im on air force one off to save the free world,6/26/2019 18:14,0.055588294,0.94441175
6843,1.14403e+18,ever since the passage of the super predator crime bill pushed hard by  joebiden together with bill and crooked hillary clinton which inflicted great pain on many but especially the african american community democrats have tried and failed to pass criminal justice reform,6/26/2019 18:46,0.99049723,0.009502781
6844,1.14403e+18,they came to me asking for help and i got criminal justice reform passed with help from both republicans and democrats many said that nobody but president trump could have done this all previous administrations failed please ask why they failed to the candidates,6/26/2019 18:46,0.9977876,0.002212425
6845,1.14403e+18,  byronyork what now for those who denied a crisis at the borderhttpswwwwashingtonexaminercomopinioncolumnistsbyronyorkwhatnowforthosewhodeniedacrisisattheborder ,6/26/2019 18:52,0.95930326,0.040696744
6846,1.14403e+18,these flyers depict australias policy on illegal immigration much can be learnedpictwittercomqggu0gyjrs,6/26/2019 19:02,0.65599763,0.34400237
6847,1.14406e+18,boring,6/26/2019 20:35,0.10373515,0.89626485
6848,1.14406e+18,  nbcnews and  msnbc should be ashamed of themselves for having such a horrible technical breakdown in the middle of the debate truly unprofessional and only worthy of a fake news organization which they are,6/26/2019 21:06,0.35889587,0.64110416
6849,1.14407e+18,just stopped in alaska and said hello to our great troopspictwittercomolyn1mpavm,6/26/2019 21:33,0.015530228,0.9844698
6850,1.14407e+18,pictwittercomjds4zvfybe,6/26/2019 21:40,0.48066357,0.5193364
6851,1.14409e+18,i look forward to speaking with prime minister modi about the fact that india for years having put very high tariffs against the united states just recently increased the tariffs even further this is unacceptable and the tariffs must be withdrawn,6/26/2019 22:47,0.0021310183,0.997869
6852,1.14418e+18,thank you  msnbc real professionals  chucktodd  maddowpictwittercom7zckcuq4ya,6/27/2019 4:36,0.5007262,0.4992738
6853,1.14424e+18,thank you  g20summithttpstwittercomusambjapanstatus1144195875654082561 ,6/27/2019 8:28,0.79723537,0.20276456
6854,1.1443e+18,seems totally ridiculous that our government and indeed country cannot ask a basic question of citizenship in a very expensive detailed and important census in this case for 2020 i have asked the lawyers if they can delay the census no matter how long until the,6/27/2019 12:37,0.05977542,0.9402245
6855,1.1443e+18,united states supreme court is given additional information from which it can make a final and decisive decision on this very critical matter can anyone really believe that as a great country we are not able the ask whether or not someone is a citizen only in america,6/27/2019 12:37,0.0021503693,0.9978497
6856,1.14437e+18,bipartisan humanitarian aid bill for the southern border just passed a great job done by all now we must work to get rid of the loopholes and fix asylum thank you also to mexico for the work being done on helping with illegal immigration  a very big difference,6/27/2019 17:22,0.97681755,0.023182452
6857,1.14441e+18,great to be back in japan for the  g20osakasummitpictwittercomzuwla1umaq,6/27/2019 19:46,0.99407166,0.00592832
6858,1.14442e+18,all democrats just raised their hands for giving millions of illegal aliens unlimited healthcare how about taking care of american citizens first thats the end of that race,6/27/2019 20:37,0.99999297,6.9848807e-06
6859,1.14453e+18,the stock market went up massively from the day after i won the election all the way up to the day that i took office because of the enthusiasm for the fact that i was going to be president that big stock market increase must be credited to me if hillary won  a big crash,6/28/2019 4:12,0.89083666,0.10916335
6860,1.14454e+18,i am in japan at the g20 representing our country well but i heard it was not a good day for sleepy joe or crazy bernie one is exhausted the other is nuts  so whats the big deal,6/28/2019 4:26,0.0014690021,0.998531
6861,1.14474e+18,54 in poll i would be at 75 with our great economy maybe the best ever if not for the phony witch hunt and the fake news media,6/28/2019 17:41,0.9999794,2.0647785e-05
6862,1.14474e+18,after some very important meetings including my meeting with president xi of china i will be leaving japan for south korea with president moon while there if chairman kim of north korea sees this i would meet him at the borderdmz just to shake his hand and say hello,6/28/2019 17:51,0.040694147,0.9593059
6863,1.14491e+18,thank you  g20osakasummitpictwittercom9fcqsur5bp,6/29/2019 5:11,0.79723537,0.20276456
6864,1.1451e+18,i had a great meeting with president xi of china yesterday far better than expected i agreed not to increase the already existing tariffs that we charge china while we continue to negotiate china has agreed that during the negotiation they will begin purchasing large,6/29/2019 17:32,0.0051746387,0.99482536
6865,1.1451e+18,amounts of agricultural product from our great farmers at the request of our high tech companies and president xi i agreed to allow chinese company huawei to buy product from them which will not impact our national security importantly we have opened up negotiations,6/29/2019 17:32,0.0056218617,0.99437815
6866,1.1451e+18,again with china as our relationship with them continues to be a very good one the quality of the transaction is far more important to me than speed i am in no hurry but things look very good there will be no reduction in the tariffs currently being charged to china,6/29/2019 17:32,0.041053507,0.9589465
6867,1.1451e+18,i am in south korea now president moon and i have toasted our new trade deal a far better one for us than that which it replaced today i will visit with and speak to our troops  and also go to the the dmz long planned my meeting with president moon went very well,6/29/2019 17:35,5.3837888e-05,0.9999461
6868,1.14512e+18,the highly respected farm journal has just announced my approval rating with our great farmers at 74 and that despite all of the fake  corrupt news that they are forced to endure farmers have been unfairly treated for many years  and that is turning around fast,6/29/2019 19:07,0.015727047,0.98427296
6869,1.14513e+18,the leaders of virtually every country that i met at the g20 congratulated me on our great economy many countries are having difficulties on that score we have the best economy anywhere in the world with great  unlimited potential looking into the future,6/29/2019 19:29,0.21896608,0.78103393
6870,1.14528e+18,leaving south korea after a wonderful meeting with chairman kim jong un stood on the soil of north korea an important statement for all and a great honor,6/30/2019 5:21,0.5849271,0.41507295
6871,1.14549e+18,pictwittercomctb5yjl1vb,6/30/2019 19:47,0.48066357,0.5193364
6872,1.14553e+18,so many amazing things happened over the last three days all or at least most of those things are great for the united states much was accomplished,6/30/2019 22:17,0.9165141,0.08348591
6873,1.14554e+18,stocks cap best first half since 1997  wsj our country is doing great,6/30/2019 22:50,0.93037647,0.06962355
6874,1.14571e+18,congratulations to legislators in new jersey for not passing taxes that would have driven large numbers of high end taxpayers out of the state many were planning to leave  will now be staying new york  others should start changing their thought process on taxes fast,7/1/2019 9:47,6.115739e-05,0.99993885
6875,1.14571e+18,thank you to president moon of south korea for hosting the american delegation and me immediately following the very successful g20 in japan while there it was great to call on chairman kim of north korea to have our very well covered meeting good things can happen for all,7/1/2019 9:57,0.02419152,0.9758085
6876,1.14571e+18,congratulations to prime minister abe of japan for hosting such a fantastic and well run g20 there wasnt a thing that was missing or a mistake that was made perfect the people of japan must be very proud of their prime minister,7/1/2019 10:02,0.00032730738,0.99967265
6877,1.14572e+18,pictwittercomk24a6vmtfu,7/1/2019 10:42,0.48066357,0.5193364
6878,1.14572e+18,in my opinion the president has done more good on the korean issue in the last year and a half than president obama did in eight years if you look at the strides they made during the obama years which advocated strategic patiencethey stuck their head in the sand this is,7/1/2019 10:47,0.0007763197,0.9992237
6879,1.14572e+18,why president trump has to deal with north korea the way it is now he had to figure out what to do with the korea mess i think this is why the president deserves a lot of credit harry kazianis center for the national interest thank you,7/1/2019 10:47,0.014328979,0.985671
6880,1.14573e+18,it is very hard and expensive to live in new york governor andrew cuomo uses his attorney general as a bludgeoning tool for his own purposes they sue on everything always in search of a crime i even got sued on a foundation which took zero rent  expenses  gave away,7/1/2019 11:10,0.09597261,0.90402746
6881,1.14573e+18,more money than it had going on for years originally brought by crooked hillarys campaign chair ag eric schneiderman until forced to resign for abuse against women they never even looked at the disgusting clinton foundation now cuomos ag is harassing all of my,7/1/2019 11:10,0.18534008,0.81465995
6882,1.14573e+18,new york businesses in search of anything at all they can find to make me look as bad as possible so on top of ridiculously high taxes my children and companies are spending a fortune on lawyers no wonder people and businesses are fleeing new york in record numbers,7/1/2019 11:10,0.0011262837,0.99887365
6883,1.14573e+18,thats right the trump foundation gave away 100 plus with zero rent or expenses charged and has been being sued by cuomo and new york state for years  another part of the political witch hunt just in case anyone is interested  clinton foundation never even looked at,7/1/2019 11:37,0.0017225107,0.99827754
6884,1.14582e+18,i am excited to announce that  mercedesschlapp will soon be joining our campaign she feels so strongly about our country  its future we are setting records in so many ways  we will keep it going mercedes has done a fantastic job within the administration  i am so thankful,7/1/2019 17:15,0.7929432,0.20705684
6885,1.14582e+18,it was great being with chairman kim jong un of north korea this weekend we had a great meeting he looked really well and very healthy  i look forward to seeing him again soon,7/1/2019 17:16,0.00011610785,0.9998839
6886,1.14582e+18,in the meantime our teams will be meeting to work on some solutions to very long term and persistent problems no rush but i am sure we will ultimately get there,7/1/2019 17:17,0.0005801956,0.9994198
6887,1.14582e+18,i will be interviewed by  tuckercarlson tonight at 800pm on  foxnews,7/1/2019 17:18,0.016670637,0.9833294
6888,1.14602e+18,people are fleeing new york like never before if they own a business they are twice as likely to flee and if they are a victim of harassment by the ag of the state like what they are doing to our great nra which i think will move quickly to texas where they are loved,7/2/2019 6:21,0.18612948,0.8138705
6889,1.14602e+18,texas will defend them  indemnify them against political harassment by new york state and governor cuomo so many people are leaving new york for texas and florida that it is totally under siege first new york taxes you too high then they sue you just to complete the job,7/2/2019 6:21,0.0009126494,0.99908733
6890,1.14602e+18,mark levin has written a big number one bestselling book called conspicuously and accurately unfreedom of the press it is a great book that tells it like it is fake news and all keep this book number one,7/2/2019 6:21,0.9749244,0.025075633
6891,1.14602e+18,as most people are aware according to the polls i won every debate including the three with crooked hillary clinton despite the fact that in the first debate they modulated the sound on me and got caught this crew looks somewhat easier than crooked but you never know,7/2/2019 6:38,0.08520204,0.914798
6892,1.14602e+18,the economy is the best it has ever been even much of the fake news is giving me credit for that,7/2/2019 6:50,0.96750623,0.032493796
6893,1.14606e+18,big 4th of july in dc salute to america the pentagon  our great military leaders are thrilled to be doing this  showing to the american people among other things the strongest and most advanced military anywhere in the world incredible flyovers  biggest ever fireworks,7/2/2019 9:25,0.037432235,0.9625678
6894,1.14607e+18,robert mueller is being asked to testify yet again he said he could only stick to the report  that is what he would and must do after so much testimony  total transparency this witch hunt must now end no more do overs no collusion no obstruction the great hoax is dead,7/2/2019 9:51,0.009839128,0.9901608
6895,1.14609e+18,httpswwwdoigovpressreleaseswhatexpectthisyearsannualfourthjulycelebration ,7/2/2019 11:29,0.48066357,0.5193364
6896,1.14618e+18,thanks to phantom fireworks and fireworks by grucci for their generosity in donating the biggest fireworks show washington dc has ever seen ceos bruce zoldan and phil grucci are helping to make this the greatest 4th of july celebration in our nations history,7/2/2019 17:05,0.998749,0.0012509896
6897,1.14618e+18,i am pleased to announce that it is my intention to nominate christopher waller ph d executive vp and director of research federal reserve bank of st louis missouri to be on the board of the federal reserve,7/2/2019 17:08,0.955608,0.044392
6898,1.14618e+18,prior to his current position christopher served as a professor and chair of economics at notre dame,7/2/2019 17:08,0.7689142,0.23108575
6899,1.14619e+18,i am pleased to announce that it is my intention to nominate judy shelton ph d us executive dir european bank of reconstruction  development to be on the board of the federal reserve,7/2/2019 17:36,0.9909766,0.009023392
6900,1.14619e+18,judy is a founding member of the board of directors of empower america and has served on the board of directors of hilton hotels,7/2/2019 17:36,0.9064241,0.09357592
6901,1.14619e+18,pictwittercomhwinicshly,7/2/2019 17:43,0.48066357,0.5193364
6902,1.14624e+18,more great information from the  natlparkservice for thursdays fourth of july celebration here in washington dc  salutetoamericahttpswwwnpsgovsubjectsnationalmall4thmapshtm ,7/2/2019 20:58,0.99999905,9.655464e-07
6903,1.14624e+18,thanks  robertjeffresspictwittercomwfzycyh3w6,7/2/2019 21:07,0.5374463,0.46255368
6904,1.14625e+18,a very sad time for america when the supreme court of the united states wont allow a question of is this person a citizen of the united states to be asked on the 2020 census going on for a long time i have asked the department of commerce and the department of justice,7/2/2019 21:33,0.00046933003,0.9995307
6905,1.14625e+18,to do whatever is necessary to bring this most vital of questions and this very important case to a successful conclusion usa usa usa,7/2/2019 21:33,0.030878881,0.96912116
6906,1.14627e+18,iran was violating the 150 billion dollar plus 18 billion dollar in cash nuclear deal with the united states and others who paid nothing long before i became president  and they have now breached their stockpile limit not good,7/2/2019 23:06,0.049453165,0.9505468
6907,1.14639e+18,our july 4th salute to america at the lincoln memorial is looking to be really big it will be the show of a lifetime,7/3/2019 7:16,0.7672176,0.23278247
6908,1.1464e+18,we have the greatest economy anywhere in the world we have the greatest military anywhere in the world not bad,7/3/2019 7:27,0.9017989,0.0982011
6909,1.14642e+18,sp 500 hits new record high up 19 for the year congratulations,7/3/2019 9:12,0.024004327,0.9759957
6910,1.14642e+18,china and europe playing big currency manipulation game and pumping money into their system in order to compete with usa we should match or continue being the dummies who sit back and politely watch as other countries continue to play their games  as they have for many years,7/3/2019 9:21,0.979982,0.020017978
6911,1.14643e+18,the cost of our great salute to america tomorrow will be very little compared to what it is worth we own the planes we have the pilots the airport is right next door andrews all we need is the fuel we own the tanks and all fireworks are donated by two of the greats nice,7/3/2019 9:30,0.008330487,0.99166954
6912,1.14643e+18,congratulations to navy seal eddie gallagher his wonderful wife andrea and his entire family you have been through much together glad i could help,7/3/2019 9:47,0.49363515,0.5063648
6913,1.14644e+18,the news reports about the department of commerce dropping its quest to put the citizenship question on the census is incorrect or to state it differently fake we are absolutely moving forward as we must because of the importance of the answer to this question,7/3/2019 10:06,0.46002483,0.53997517
6914,1.1465e+18,our border patrol people are not hospital workers doctors or nurses the democrats bad immigration laws which could be easily fixed are the problem great job by border patrol above and beyond many of these illegals aliens are living far better now than where they,7/3/2019 14:31,0.41829056,0.58170944
6915,1.1465e+18,came from and in far safer conditions no matter how good things actually look even if perfect the democrat visitors will act shocked  aghast at how terrible things are just pols if they really want to fix them change the immigration laws and loopholes so easy to do,7/3/2019 14:31,0.99987936,0.000120649755
6916,1.1465e+18,now if you really want to fix the crisis at the southern border both humanitarian and otherwise tell migrants not to come into our country unless they are willing to do so legally and hopefully through a system based on merit this way we have no problems at all,7/3/2019 14:31,0.50493354,0.4950665
6917,1.14651e+18,if illegal immigrants are unhappy with the conditions in the quickly built or refitted detentions centers just tell them not to come all problems solved,7/3/2019 15:22,0.05818634,0.94181365
6918,1.14651e+18,mexico is doing a far better job than the democrats on the border thank you mexico,7/3/2019 15:23,0.96815854,0.03184144
6919,1.14652e+18,iran has just issued a new warning rouhani says that they will enrich uranium to any amount we want if there is no new nuclear deal be careful with the threats iran they can come back to bite you like nobody has been bitten before,7/3/2019 15:33,0.44002137,0.55997866
6920,1.14663e+18,todays stock market is the highest in the history of our great country this is the 104th time since the election of 2016 that we have reached a new high congratulations usa,7/3/2019 22:44,0.006560239,0.99343973
6921,1.14674e+18,so important for our country that the very simple and basic are you a citizen of the united states question be allowed to be asked in the 2020 census department of commerce and the department of justice are working very hard on this even on the 4th of july,7/4/2019 6:20,0.003433245,0.9965668
6922,1.14674e+18,happy 4th of july,7/4/2019 6:23,0.26329508,0.7367049
6923,1.14676e+18,people are coming from far and wide to join us today and tonight for what is turning out to be one of the biggest celebrations in the history of our country salute to america an all day event at the lincoln memorial culminating with large scale flyovers of the most modern,7/4/2019 7:41,0.0049377372,0.9950623
6924,1.14676e+18,and advanced aircraft anywhere in the world perhaps even air force one will do a low  loud sprint over the crowd that will start at 600pm but be there early then at 900 pm a great to put it mildly fireworks display i will speak on behalf of our great country,7/4/2019 7:41,0.6983466,0.30165336
6925,1.14677e+18,great news for the republican party as one of the dumbest  most disloyal men in congress is quitting the party no collusion no obstruction knew he couldnt get the nomination to run again in the great state of michigan already being challenged for his seat a total loser,7/4/2019 8:05,0.001091399,0.99890864
6926,1.14684e+18,looks like a lot of people already heading to salute to america at lincoln memorial it will be well worth the trip and wait see you there at 600 pm amazing music and bands thank you army,7/4/2019 13:03,0.9972063,0.0027937603
6927,1.14686e+18,been fully briefed on earthquake in southern california all seems to be very much under control,7/4/2019 14:24,0.042340133,0.95765984
6928,1.1469e+18,weather looking good clearing rapidly and temperatures going down fast see you in 45 minutes 630 to 700 pm at lincoln memorial,7/4/2019 16:57,0.99936,0.0006400257
6929,1.14693e+18, salutetoamerica  july4thhttpswwwpscptvwb6kedfvtlfstfjub1dwuxd8mxzbr1jxevpzd3fkbd1m8dfgpfpqf7vj5oegofxckeahudnfjyec4acepet15m55s ,7/4/2019 19:01,0.48066357,0.5193364
